,latitude,longitude,zip,po
28947,40.6063,-73.9556,11223,Brooklyn
28948,40.7555,-73.9666,10154,New York
28949,40.846,-73.9374,10032,New York
28950,40.8442,-73.9353,10032,New York
28951,40.7074,-74.0069,10271,New York
28952,40.7447,-73.9782,10017,New York
28953,40.7491,-73.9789,10017,New York
28954,40.7804,-73.9548,10028,New York
28955,40.7413,-73.9779,10016,New York
28956,40.7074,-74.0122,10006,New York
28957,40.7298,-74.0005,10012,New York
28958,40.7108,-73.9672,11205,Brooklyn
28959,40.8007,-73.961,10026,New York
28960,40.5854,-73.8152,11692,Arverne
28961,40.8491,-73.9365,10032,New York
28962,40.7513,-73.9721,10017,New York
28963,40.7656,-73.8227,11354,Flushing
28964,40.761,-73.999,10018,New York
28965,40.7747,-73.965,10021,New York
28966,40.7301,-73.9825,10009,New York
28967,40.78,-73.9834,10023,New York
28968,40.77,-73.9526,10044,New York
28969,40.7579,-73.9653,10022,New York
28970,40.7233,-73.9915,10002,New York
28971,40.7674,-73.9837,10019,New York
28972,40.7449,-73.9811,10017,New York
28973,40.6195,-74.0264,11209,Brooklyn
28974,40.7634,-73.9596,10065,New York
28975,40.7753,-73.9826,10069,New York
28976,40.707,-74.012,10006,New York
28977,40.6912,-73.9941,11201,Brooklyn
28978,40.7664,-73.9918,10019,New York
28979,40.7216,-73.9927,10002,New York
28980,40.7377,-73.9831,10009,New York
28981,40.7593,-73.9959,10018,New York
28982,40.7459,-73.9564,11109,Long Island City
28983,40.7446,-73.97399999999998,10017,New York
28984,40.7356,-73.9789,10009,New York
28985,40.8578,-73.9325,10034,New York
28986,40.7337,-73.9775,10009,New York
28987,40.796,-73.9742,10025,New York
28988,40.789,-73.9756,10162,New York
28989,40.7661,-73.9461,10044,New York
28990,40.7888,-73.9549,10029,New York
28991,40.7618,-73.9497,11106,Astoria
28992,40.7065,-74.0077,10005,New York
28993,40.644,-73.9749,11218,Brooklyn
28994,40.7612,-73.9978,10018,New York
28995,40.8028,-73.9648,10025,New York
28996,40.7088,-74.0059,10038,New York
28997,40.7771,-73.9505,10028,New York
28998,40.7565,-73.969,10154,New York
28999,40.7539,-73.9665,10154,New York
29000,40.78,-73.9475,10028,New York
29001,40.724,-74.0035,10012,New York
29002,40.7841,-73.9568,10028,New York
29003,40.7678,-73.9616,10021,New York
29004,40.7496,-73.982,10110,New York
29005,40.786,-73.952,10029,New York
29006,40.7721,-73.9861,10019,New York
29007,40.7802,-73.9488,10028,New York
29008,40.7454,-73.9845,10001,New York
29009,40.7815,-73.9471,10028,New York
29010,40.7058,-74.0086,10271,New York
29011,40.7412,-73.9772,10016,New York
29012,40.7407,-73.9822,10016,New York
29013,40.7942,-73.96600000000002,10162,New York
29014,40.8467,-73.9353,10032,New York
29015,40.7897,-73.9488,10029,New York
29016,40.7448,-73.9909,10001,New York
29017,40.7437,-73.9851,10001,New York
29018,40.761,-73.999,10018,New York
29019,40.7713,-73.911,11105,Astoria
29020,40.7444,-73.9806,10017,New York
29021,40.8026,-73.9655,10025,New York
29022,40.8047,-73.9568,10026,New York
29023,40.7516,-73.9717,10017,New York
29024,40.6969,-73.983,11201,Brooklyn
29025,40.7568,-73.9982,10199,New York
29026,40.7297,-73.9794,10009,New York
29027,40.7391,-73.9936,10011,New York
29028,40.7742,-73.9895,10069,New York
29029,40.7448,-74.0054,10014,New York
29030,40.7957,-73.9705,10025,New York
29031,40.7456,-73.9785,10017,New York
29032,40.7793,-73.9785,10023,New York
29033,40.7778,-73.9481,10028,New York
29034,40.7261,-73.987,10003,New York
29035,40.8198,-73.9578,10027,New York
29036,40.8043,-73.9512,10026,New York
29037,40.722,-73.9837,10002,New York
29038,40.7404,-74.0017,10011,New York
29039,40.7069,-74.0104,10271,New York
29040,40.7933,-73.9762,10162,New York
29041,40.7299,-73.9826,10009,New York
29042,40.7889,-73.9755,10162,New York
29043,40.7456,-74.0053,10014,New York
29044,40.7301,-73.9942,10003,New York
29045,40.7287,-73.98100000000002,10009,New York
29046,40.7978,-73.9728,10025,New York
29047,40.7643,-73.964,10065,New York
29048,40.7638,-73.9668,10065,New York
29049,40.7297,-73.9832,10009,New York
29050,40.667,-73.9357,11213,Brooklyn
29051,40.7301,-73.9942,10003,New York
29052,40.8012,-73.96600000000002,10025,New York
29053,40.7198,-73.9974,10002,New York
29054,40.7715,-73.9601,10021,New York
29055,40.7324,-74.005,10012,New York
29056,40.7469,-73.9802,10017,New York
29057,40.7252,-73.9942,10012,New York
29058,40.7476,-73.976,10017,New York
29059,40.7328,-73.9904,10003,New York
29060,40.7901,-73.9416,10029,New York
29061,40.7746,-73.9914,10069,New York
29062,40.7513,-73.9721,10017,New York
29063,40.7522,-73.994,10199,New York
29064,40.6988,-73.9939,11201,Brooklyn
29065,40.7298,-73.9994,10012,New York
29066,40.6994,-73.9016,11237,Brooklyn
29067,40.7599,-73.9908,10018,New York
29068,40.7073,-74.0046,10005,New York
29069,40.7758,-73.9542,10028,New York
29070,40.7586,-73.9838,10020,New York
29071,40.7653,-73.988,10019,New York
29072,40.79,-73.9418,10029,New York
29073,40.7088,-74.0059,10038,New York
29074,40.7902,-73.9678,10162,New York
29075,40.7447,-73.9741,10017,New York
29076,40.7438,-73.9743,10016,New York
29077,40.7209,-73.9891,10002,New York
29078,40.7453,-73.9574,11109,Long Island City
29079,40.73,-73.9864,10003,New York
29080,40.8668,-73.92399999999998,10034,New York
29081,40.7751,-73.9547,10028,New York
29082,40.7568,-73.9982,10199,New York
29083,40.7177,-73.9907,10002,New York
29084,40.7128,-74.0059,10007,New York
29085,40.7373,-73.9961,10011,New York
29086,40.7793,-73.9532,10028,New York
29087,40.7891,-73.94800000000002,10029,New York
29088,40.6231,-74.0226,11209,Brooklyn
29089,40.8036,-73.9653,10025,New York
29090,40.7539,-73.9677,10171,New York
29091,40.7479,-73.9746,10017,New York
29092,40.7593,-73.9962,10018,New York
29093,40.7593,-73.9962,10018,New York
29094,40.7329,-74.0046,10011,New York
29095,40.7667,-73.9562,10021,New York
29096,40.8444,-73.9422,10032,New York
29097,40.7673,-73.9866,10019,New York
29098,40.7574,-73.968,10022,New York
29099,40.7232,-73.9837,10002,New York
29100,40.7219,-73.9968,10012,New York
29101,40.6491,-73.9742,11218,Brooklyn
29102,40.8025,-73.9564,10026,New York
29103,40.7248,-73.9922,10012,New York
29104,40.7229,-73.9831,10002,New York
29105,40.7845,-73.9503,10028,New York
29106,40.8195,-73.953,10030,New York
29107,40.7233,-73.9915,10002,New York
29108,40.7739,-73.9893,10019,New York
29109,40.7425,-73.9926,10011,New York
29110,40.7366,-73.9826,10009,New York
29111,40.7957,-73.9705,10025,New York
29112,40.7681,-73.9664,10065,New York
29113,40.6946,-73.9642,11205,Brooklyn
29114,40.8381,-73.9425,10032,New York
29115,40.6927,-73.986,11201,Brooklyn
29116,40.7681,-73.9544,10044,New York
29117,40.7317,-73.9821,10009,New York
29118,40.7047,-74.0076,10005,New York
29119,40.7777,-73.9532,10028,New York
29120,40.7194,-73.9964,10002,New York
29121,40.7513,-73.9862,10001,New York
29122,40.7043,-73.9213,11237,Brooklyn
29123,40.7553,-73.9953,10199,New York
29124,40.7756,-73.9846,10069,New York
29125,40.752,-73.9946,10199,New York
29126,40.7489,-73.9765,10017,New York
29127,40.7451,-73.9853,10001,New York
29128,40.7423,-73.9977,10011,New York
29129,40.7612,-73.9978,10018,New York
29130,40.7199,-73.99600000000002,10002,New York
29131,40.7781,-73.9479,10028,New York
29132,40.7476,-73.9732,10017,New York
29133,40.8696,-73.9174,10468,Bronx
29134,40.7682,-73.9857,10019,New York
29135,40.7982,-73.9601,10026,New York
29136,40.7621,-73.9956,10018,New York
29137,40.8289,-73.9497,10031,New York
29138,40.7687,-73.9867,10019,New York
29139,40.7664,-73.9863,10019,New York
29140,40.7612,-73.9978,10018,New York
29141,40.7651,-73.9874,10019,New York
29142,40.7749,-73.9782,10023,New York
29143,40.6215,-74.0244,11209,Brooklyn
29144,40.7771,-73.9505,10028,New York
29145,40.7366,-73.9934,10011,New York
29146,40.7477,-73.9744,10017,New York
29147,40.7801,-73.9475,10028,New York
29148,40.7619,-73.9854,10018,New York
29149,40.7065,-74.0077,10005,New York
29150,40.7424,-73.9823,10001,New York
29151,40.6369,-73.9594,11210,Brooklyn
29152,40.6978,-73.9305,11206,Brooklyn
29153,40.8322,-73.9412,10039,New York
29154,40.7463,-73.9407,11101,Long Island City
29155,40.7802,-73.9565,10028,New York
29156,40.7198,-73.9964,10002,New York
29157,40.771,-73.9533,10044,New York
29158,40.7853,-73.9803,10023,New York
29159,40.822,-73.9543,10031,New York
29160,40.7436,-73.9727,10016,New York
29161,40.7198,-73.9964,10002,New York
29162,40.773,-73.9478,10044,New York
29163,40.7802,-73.9568,10028,New York
29164,40.7697,-73.9581,10021,New York
29165,40.7481,-73.9748,10017,New York
29166,40.7629,-73.9609,10065,New York
29167,40.7735,-73.9894,10019,New York
29168,40.7465,-73.9957,10119,New York
29169,40.7334,-74.0047,10011,New York
29170,40.7268,-73.9785,10009,New York
29171,40.774,-73.9893,10019,New York
29172,40.7575,-73.9656,10022,New York
29173,40.7601,-73.9901,10018,New York
29174,40.7054,-74.0095,10271,New York
29175,40.7912,-73.9523,10029,New York
29176,40.6592,-73.7001,11581,Valley Stream
29177,40.7077,-74.0097,10271,New York
29178,40.7291,-73.9769,10009,New York
29179,40.7081,-74.0065,10271,New York
29180,40.8824,-73.8503,10466,Bronx
29181,40.8223,-73.94,10030,New York
29182,40.704,-73.9274,11237,Brooklyn
29183,40.8294,-73.9404,10039,New York
29184,40.8433,-73.9397,10032,New York
29185,40.7068,-74.0083,10271,New York
29186,40.7489,-73.9765,10017,New York
29187,40.736,-74.001,10011,New York
29188,40.8333,-73.9445,10039,New York
29189,40.7723,-73.94800000000002,10044,New York
29190,40.7998,-73.96340000000002,10025,New York
29191,40.8152,-73.9475,10030,New York
29192,40.7587,-73.9838,10020,New York
29193,40.7893,-73.9705,10162,New York
29194,40.761,-74.0002,10018,New York
29195,40.7653,-73.967,10065,New York
29196,40.7716,-73.9506,10044,New York
29197,40.7233,-74.0028,10012,New York
29198,40.749,-73.9954,10119,New York
29199,40.7718,-73.9508,10044,New York
29200,40.7572,-73.9649,10022,New York
29201,40.8022,-73.9452,10026,New York
29202,40.7301,-73.8573,11374,Rego Park
29203,40.7771,-73.9445,10028,New York
29204,40.7618,-73.9921,10018,New York
29205,40.7704,-73.9566,10021,New York
29206,40.7853,-73.9803,10023,New York
29207,40.7714,-73.9929,10019,New York
29208,40.7976,-73.968,10025,New York
29209,40.7034,-74.0102,10005,New York
29210,40.7505,-74.0022,10199,New York
29211,40.7634,-73.9638,10065,New York
29212,40.7113,-74.0176,10280,New York
29213,40.716,-73.9567,11211,Brooklyn
29214,40.7412,-73.9772,10016,New York
29215,40.7237,-73.9898,10002,New York
29216,40.7387,-74.0092,10014,New York
29217,40.7681,-73.9544,10044,New York
29218,40.7067,-74.0101,10271,New York
29219,40.7443,-73.9805,10017,New York
29220,40.7538,-73.97399999999998,10167,New York
29221,40.753,-73.9958,10199,New York
29222,40.7277,-73.9826,10009,New York
29223,40.7635,-73.9848,10018,New York
29224,40.7459,-73.9578,11109,Long Island City
29225,40.7708,-73.9495,10044,New York
29226,40.8228,-73.9549,10031,New York
29227,40.8583,-73.93,10034,New York
29228,40.7788,-73.9806,10023,New York
29229,40.7792,-73.9464,10028,New York
29230,40.8198,-73.9578,10027,New York
29231,40.7269,-73.9881,10003,New York
29232,40.774,-73.9501,10044,New York
29233,40.7549,-73.969,10154,New York
29234,40.6956,-73.9227,11237,Brooklyn
29235,40.7298,-73.9855,10003,New York
29236,40.71,-74.0143,10006,New York
29237,40.7775,-73.9536,10028,New York
29238,40.7367,-74.0329,07310,Jersey City
29239,40.7634,-73.9596,10065,New York
29240,40.8018,-73.9545,10026,New York
29241,40.7075,-74.0021,10038,New York
29242,40.774,-73.9893,10019,New York
29243,40.7982,-73.938,10035,New York
29244,40.7476,-73.9742,10017,New York
29245,40.7003,-73.9347,11206,Brooklyn
29246,40.735,-73.9823,10009,New York
29247,40.7639,-73.9808,10103,New York
29248,40.7701,-73.9484,10044,New York
29249,40.7075,-74.0059,10005,New York
29250,40.7743,-73.9875,10069,New York
29251,40.761,-73.9921,10018,New York
29252,40.7401,-73.9815,10016,New York
29253,40.8032,-73.9569,10026,New York
29254,40.7223,-73.992,10002,New York
29255,40.7793,-73.9515,10028,New York
29256,40.7486,-73.9805,10110,New York
29257,40.7537,-73.96600000000002,10154,New York
29258,40.7438,-73.9985,10011,New York
29259,40.7594,-73.9712,10022,New York
29260,40.7354,-74.0054,10014,New York
29261,40.7075,-74.0113,10271,New York
29262,40.7801,-73.9516,10028,New York
29263,40.7568,-73.9982,10199,New York
29264,40.8454,-73.939,10032,New York
29265,40.7058,-74.017,10280,New York
29266,40.7461,-73.9947,10001,New York
29267,40.7608,-73.9861,10018,New York
29268,40.7966,-73.9621,10162,New York
29269,40.7282,-73.8907,11379,Middle Village
29270,40.7413,-73.9779,10016,New York
29271,40.8194,-73.9555,10030,New York
29272,40.7601,-73.9901,10018,New York
29273,40.7668,-73.9841,10019,New York
29274,40.779,-73.9461,10028,New York
29275,40.7022,-73.9216,11237,Brooklyn
29276,40.7733,-73.9524,10044,New York
29277,40.7621,-73.9626,10065,New York
29278,40.7347,-74.0057,10014,New York
29279,40.7709,-73.9917,10019,New York
29280,40.7691,-73.9857,10019,New York
29281,40.7863,-73.971,10162,New York
29282,40.7104,-73.8156,11415,Kew Gardens
29283,40.678,-73.9976,11231,Brooklyn
29284,40.7261,-73.9785,10009,New York
29285,40.708,-74.0149,10006,New York
29286,40.7771,-73.9505,10028,New York
29287,40.7297,-73.9832,10009,New York
29288,40.708,-74.0149,10006,New York
29289,40.7376,-73.9911,10011,New York
29290,40.7929,-73.9661,10162,New York
29291,40.7067,-74.0072,10005,New York
29292,40.7743,-73.9875,10069,New York
29293,40.7066,-74.0114,10271,New York
29294,40.7984,-73.9632,10025,New York
29295,40.7074,-74.007,10271,New York
29296,40.7084,-74.0151,10006,New York
29297,40.7348,-73.9865,10003,New York
29298,40.761,-73.999,10018,New York
29299,40.7277,-74.0,10012,New York
29300,40.7476,-73.9732,10017,New York
29301,40.6887,-73.9851,11217,Brooklyn
29302,40.7315,-74.0025,10012,New York
29303,40.7556,-73.9668,10154,New York
29304,40.7634,-73.9638,10065,New York
29305,40.7444,-73.9803,10017,New York
29306,40.8673,-73.9269,10034,New York
29307,40.7802,-73.9518,10028,New York
29308,40.7568,-73.9671,10022,New York
29309,40.7918,-73.9677,10162,New York
29310,40.6935,-73.8618,11421,Woodhaven
29311,40.799,-73.96340000000002,10025,New York
29312,40.733,-73.9857,10003,New York
29313,40.8156,-73.9362,10037,New York
29314,40.7593,-73.9628,10022,New York
29315,40.7902,-73.9678,10162,New York
29316,40.7655,-73.9785,10153,New York
29317,40.6903,-73.9272,11221,Brooklyn
29318,40.6805,-73.9722,11217,Brooklyn
29319,40.7461,-73.9877,10001,New York
29320,40.8188,-73.9396,10030,New York
29321,40.7593,-73.9959,10018,New York
29322,40.7784,-73.988,10069,New York
29323,40.7108,-73.9539,11211,Brooklyn
29324,40.7606,-73.9963,10018,New York
29325,40.7704,-73.9585,10021,New York
29326,40.7074,-74.0122,10006,New York
29327,40.7291,-73.9895,10003,New York
29328,40.7202,-73.9974,10002,New York
29329,40.7865,-73.942,10029,New York
29330,40.776,-73.9809,10023,New York
29331,40.7878,-73.9763,10023,New York
29332,40.7616,-73.9642,10065,New York
29333,40.7961,-73.9621,10162,New York
29334,40.761,-73.999,10018,New York
29335,40.7795,-73.947,10028,New York
29336,40.7425,-73.9789,10016,New York
29337,40.7692,-73.9516,10044,New York
29338,40.7235,-73.9945,10012,New York
29339,40.7635,-73.9848,10018,New York
29340,40.7548,-73.9944,10199,New York
29341,40.7182,-74.0148,10282,New York
29342,40.5765,-73.955,11235,Brooklyn
29343,40.7681,-73.9544,10044,New York
29344,40.7568,-73.9982,10199,New York
29345,40.7634,-73.9638,10065,New York
29346,40.7899,-73.9415,10029,New York
29347,40.7824,-73.9805,10023,New York
29348,40.7287,-73.9788,10009,New York
29349,40.8002,-73.9539,10026,New York
29350,40.7472,-73.956,11109,Long Island City
29351,40.7929,-73.9661,10162,New York
29352,40.7373,-73.9961,10011,New York
29353,40.7606,-73.9963,10018,New York
29354,40.7761,-73.9512,10028,New York
29355,40.7805,-73.9464,10028,New York
29356,40.7709,-73.9917,10019,New York
29357,40.7769,-73.9531,10028,New York
29358,40.6079,-73.9988,11214,Brooklyn
29359,40.7637,-73.9846,10020,New York
29360,40.7953,-73.9667,10162,New York
29361,40.7285,-73.979,10009,New York
29362,40.7713,-73.9528,10044,New York
29363,40.6371,-73.9897,11219,Brooklyn
29364,40.7808,-73.9508,10028,New York
29365,40.7553,-73.9955,10199,New York
29366,40.7487,-73.9425,11101,Long Island City
29367,40.7222,-73.9824,10002,New York
29368,40.8036,-73.9569,10026,New York
29369,40.7081,-74.0065,10271,New York
29370,40.7609,-73.9891,10018,New York
29371,40.8013,-73.9606,10026,New York
29372,40.7568,-73.9982,10199,New York
29373,40.7182,-73.9897,10002,New York
29374,40.8537,-73.938,10034,New York
29375,40.7751,-73.9847,10069,New York
29376,40.761,-74.0002,10018,New York
29377,40.7989,-73.9535,10026,New York
29378,40.7081,-74.0065,10271,New York
29379,40.756,-73.9696,10154,New York
29380,40.7957,-73.9484,10029,New York
29381,40.8564,-73.9315,10034,New York
29382,40.728,-73.9832,10009,New York
29383,40.6823,-73.915,11233,Brooklyn
29384,40.7805,-73.9464,10028,New York
29385,40.7782,-73.9482,10028,New York
29386,40.7656,-73.9886,10019,New York
29387,40.7671,-73.9529,10044,New York
29388,40.7387,-74.0019,10011,New York
29389,40.6897,-73.9799,11217,Brooklyn
29390,40.7957,-73.9727,10025,New York
29391,40.7711,-73.9564,10021,New York
29392,40.7976,-73.9724,10025,New York
29393,40.7228,-73.9957,10012,New York
29394,40.7465,-73.9565,11109,Long Island City
29395,40.719,-73.9965,10002,New York
29396,40.7826,-73.9469,10028,New York
29397,40.7054,-74.0095,10271,New York
29398,40.7645,-73.984,10103,New York
29399,40.7804,-73.9794,10023,New York
29400,40.7633,-73.9628,10065,New York
29401,40.7229,-73.8442,11375,Forest Hills
29402,40.7616,-73.9936,10018,New York
29403,40.822,-73.9552,10031,New York
29404,40.7347,-74.0055,10014,New York
29405,40.7349,-73.9863,10003,New York
29406,40.7611,-73.9989,10018,New York
29407,40.7756,-73.9507,10028,New York
29408,40.6899,-73.9197,11221,Brooklyn
29409,40.7868,-73.9504,10029,New York
29410,40.9094,-73.7837,10801,New Rochelle
29411,40.7488,-73.9734,10017,New York
29412,40.8021,-73.9392,10035,New York
29413,40.776,-73.9556,10028,New York
29414,40.7745,-73.9098,11105,Astoria
29415,40.6877,-73.9451,11216,Brooklyn
29416,40.7596,-73.9668,10022,New York
29417,40.7441,-73.9918,10001,New York
29418,40.8029,-73.9649,10025,New York
29419,40.7196,-73.9607,11211,Brooklyn
29420,40.7183,-73.9852,10002,New York
29421,40.7321,-74.008,10014,New York
29422,40.762,-73.9583,10065,New York
29423,40.7818,-73.9546,10028,New York
29424,40.7073,-74.0046,10005,New York
29425,40.8381,-73.9453,10032,New York
29426,40.7793,-73.9785,10023,New York
29427,40.7514,-73.9862,10001,New York
29428,40.7264,-74.0013,10012,New York
29429,40.7392,-73.9806,10016,New York
29430,40.6959,-73.9022,11237,Brooklyn
29431,40.7476,-73.9742,10017,New York
29432,40.6215,-74.0244,11209,Brooklyn
29433,40.7516,-73.9717,10017,New York
29434,40.6695,-73.9562,11225,Brooklyn
29435,40.7253,-74.0021,10012,New York
29436,40.7757,-73.98100000000002,10023,New York
29437,40.7858,-73.976,10023,New York
29438,40.7449,-73.9811,10017,New York
29439,40.7436,-73.9919,10001,New York
29440,40.7661,-73.9859,10019,New York
29441,40.8037,-73.9571,10026,New York
29442,40.7608,-73.9604,10065,New York
29443,40.7047,-74.0076,10005,New York
29444,40.7618,-73.9598,10065,New York
29445,40.7088,-74.0059,10038,New York
29446,40.7832,-73.9519,10028,New York
29447,40.6732,-73.9533,11216,Brooklyn
29448,40.7675,-73.9594,10021,New York
29449,40.7459,-73.9572,11109,Long Island City
29450,40.8532,-73.9301,10034,New York
29451,40.7445,-73.9756,10017,New York
29452,40.7538,-73.97399999999998,10167,New York
29453,40.68,-73.9149,11233,Brooklyn
29454,40.735,-73.9816,10009,New York
29455,40.7047,-74.0076,10005,New York
29456,40.8028,-73.9647,10025,New York
29457,40.753,-74.0037,10199,New York
29458,40.7251,-73.9944,10012,New York
29459,40.7188,-73.987,10002,New York
29460,40.7027,-73.92,11237,Brooklyn
29461,40.7046,-74.0128,10006,New York
29462,40.7337,-74.0079,10014,New York
29463,40.7751,-73.9886,10069,New York
29464,40.6768,-73.9077,11207,Brooklyn
29465,40.7679,-73.9598,10021,New York
29466,40.7792,-73.9785,10023,New York
29467,40.7845,-73.976,10023,New York
29468,40.7481,-73.9748,10017,New York
29469,40.7426,-73.979,10016,New York
29470,40.78,-73.9543,10028,New York
29471,40.7328,-74.0089,10014,New York
29472,40.7121,-74.0086,10007,New York
29473,40.7568,-73.9982,10199,New York
29474,40.7366,-73.9934,10011,New York
29475,40.7293,-73.9794,10009,New York
29476,40.7465,-73.9725,10017,New York
29477,40.7482,-73.98899999999998,10001,New York
29478,40.7804,-73.9548,10028,New York
29479,40.7339,-74.0048,10011,New York
29480,40.7441,-73.9964,10011,New York
29481,40.6822,-73.9223,11233,Brooklyn
29482,40.7783,-73.947,10028,New York
29483,40.7716,-73.98100000000002,10019,New York
29484,40.7277,-73.8601,11374,Rego Park
29485,40.7572,-73.9648,10022,New York
29486,40.7314,-73.9893,10003,New York
29487,40.7133,-74.0095,10007,New York
29488,40.7056,-74.0162,10280,New York
29489,40.7366,-73.9934,10011,New York
29490,40.7615,-73.9974,10018,New York
29491,40.7775,-73.9481,10028,New York
29492,40.7733,-73.9902,10019,New York
29493,40.7593,-73.9962,10018,New York
29494,40.761,-73.9992,10018,New York
29495,40.7196,-73.985,10002,New York
29496,40.7553,-73.9953,10199,New York
29497,40.7549,-73.969,10154,New York
29498,40.7779,-73.9515,10028,New York
29499,40.7645,-73.984,10103,New York
29500,40.7512,-74.0026,10199,New York
29501,40.7682,-73.987,10019,New York
29502,40.8516,-73.9395,10034,New York
29503,40.737,-74.0016,10011,New York
29504,40.7612,-73.9978,10018,New York
29505,40.7729,-73.9485,10044,New York
29506,40.8247,-73.9509,10031,New York
29507,40.8457,-73.9362,10032,New York
29508,40.7769,-73.9531,10028,New York
29509,40.7045,-74.0089,10005,New York
29510,40.8578,-73.9307,10034,New York
29511,40.8243,-73.9415,10039,New York
29512,40.7599,-73.9697,10022,New York
29513,40.7386,-73.9818,10009,New York
29514,40.7819,-73.9528,10028,New York
29515,40.7391,-73.9936,10011,New York
29516,40.7472,-73.956,11109,Long Island City
29517,40.745,-73.9863,10001,New York
29518,40.7278,-73.9809,10009,New York
29519,40.7067,-74.0072,10005,New York
29520,40.7806,-73.979,10023,New York
29521,40.7735,-73.9508,10044,New York
29522,40.774,-73.9493,10044,New York
29523,40.7345,-73.9967,10011,New York
29524,40.7568,-73.9982,10199,New York
29525,40.773,-73.9509,10044,New York
29526,40.7364,-73.9829,10009,New York
29527,40.7079,-74.006,10005,New York
29528,40.7676,-73.9601,10021,New York
29529,40.7733,-73.9902,10019,New York
29530,40.7033,-73.9032,11237,Brooklyn
29531,40.7829,-73.973,10023,New York
29532,40.8233,-73.9405,10030,New York
29533,40.7701,-73.9481,10044,New York
29534,40.745,-73.9863,10001,New York
29535,40.7858,-73.9516,10029,New York
29536,40.7596,-73.9926,10018,New York
29537,40.6891,-73.9675,11238,Brooklyn
29538,40.7207,-73.9801,10002,New York
29539,40.727,-73.9881,10003,New York
29540,40.8035,-73.9567,10026,New York
29541,40.7805,-73.9464,10028,New York
29542,40.7784,-73.9576,10028,New York
29543,40.8032,-73.9507,10026,New York
29544,40.7586,-73.9939,10018,New York
29545,40.739,-73.9791,10016,New York
29546,40.7419,-73.9949,10011,New York
29547,40.8034,-73.9662,10025,New York
29548,40.7181,-73.9896,10002,New York
29549,40.7701,-73.9484,10044,New York
29550,40.7425,-73.9789,10016,New York
29551,40.7431,-73.9792,10016,New York
29552,40.6897,-73.9799,11217,Brooklyn
29553,40.7602,-73.9597,10065,New York
29554,40.733,-73.9857,10003,New York
29555,40.7808,-73.9506,10028,New York
29556,40.8179,-73.9471,10030,New York
29557,40.7054,-74.0095,10271,New York
29558,40.7268,-74.0018,10012,New York
29559,40.74,-73.9994,10011,New York
29560,40.7487,-73.9901,10001,New York
29561,40.7844,-73.9497,10028,New York
29562,40.8421,-73.9386,10032,New York
29563,40.7661,-73.9461,10044,New York
29564,40.7797,-73.9476,10028,New York
29565,40.7991,-73.9403,10035,New York
29566,40.7231,-74.0044,10013,New York
29567,40.726,-73.9892,10003,New York
29568,40.7607,-73.9981,10018,New York
29569,40.7831,-73.9517,10028,New York
29570,40.79,-73.9416,10029,New York
29571,40.69,-73.9919,11201,Brooklyn
29572,40.7802,-73.9565,10028,New York
29573,40.7233,-73.9915,10002,New York
29574,40.5806,-73.957,11235,Brooklyn
29575,40.7407,-73.9822,10016,New York
29576,40.7661,-73.9461,10044,New York
29577,40.7328,-73.9972,10003,New York
29578,40.7764,-73.9548,10028,New York
29579,40.7274,-73.9795,10009,New York
29580,40.7639,-73.98100000000002,10103,New York
29581,40.7222,-73.9824,10002,New York
29582,40.7413,-73.9779,10016,New York
29583,40.7449,-73.9777,10017,New York
29584,40.7108,-73.9539,11211,Brooklyn
29585,40.7328,-74.0089,10014,New York
29586,40.8035,-73.9567,10026,New York
29587,40.7152,-73.9405,11211,Brooklyn
29588,40.7712,-73.9514,10044,New York
29589,40.7436,-73.9727,10016,New York
29590,40.7302,-73.9826,10009,New York
29591,40.7924,-73.9741,10162,New York
29592,40.7285,-73.8553,11374,Rego Park
29593,40.7328,-74.0089,10014,New York
29594,40.753,-73.9958,10199,New York
29595,40.7261,-73.9785,10009,New York
29596,40.8399,-73.9222,10452,Bronx
29597,40.79,-73.97800000000002,10162,New York
29598,40.837,-73.9458,10032,New York
29599,40.7753,-73.954,10028,New York
29600,40.6303,-74.0395,11209,Brooklyn
29601,40.7796,-73.9528,10028,New York
29602,40.72,-73.9959,10002,New York
29603,40.7538,-73.97399999999998,10167,New York
29604,40.7456,-73.9905,10001,New York
29605,40.7608,-73.9863,10018,New York
29606,40.7812,-73.953,10028,New York
29607,40.7462,-73.9757,10017,New York
29608,40.7397,-73.9799,10016,New York
29609,40.6874,-73.9749,11217,Brooklyn
29610,40.7421,-73.9836,10001,New York
29611,40.712,-73.9951,10038,New York
29612,40.7399,-73.9812,10016,New York
29613,40.761,-74.0002,10018,New York
29614,40.7412,-73.9772,10016,New York
29615,40.7612,-73.9898,10018,New York
29616,40.7299,-73.9819,10009,New York
29617,40.7467,-73.9854,10001,New York
29618,40.7689,-73.9548,10044,New York
29619,40.7709,-73.9917,10019,New York
29620,40.7603,-73.995,10018,New York
29621,40.7156,-74.0059,10278,New York
29622,40.7803,-73.9533,10028,New York
29623,40.7537,-73.96600000000002,10154,New York
29624,40.78,-73.9475,10028,New York
29625,40.7649,-73.9763,10153,New York
29626,40.7586,-73.9938,10018,New York
29627,40.7327,-73.9933,10003,New York
29628,40.7661,-73.9859,10019,New York
29629,40.7696,-73.9567,10021,New York
29630,40.7805,-73.9464,10028,New York
29631,40.7807,-73.979,10023,New York
29632,40.7804,-73.9513,10028,New York
29633,40.7593,-73.9959,10018,New York
29634,40.7613,-73.9998,10018,New York
